timestamp,id,lot_size,session_id,deal_id,price,trading_type,platform_id
2019-09-23 11:08:12,322,1,30,322,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,323,1,30,323,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,324,1,30,324,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,325,1,30,325,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,326,1,30,326,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,327,1,30,327,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,328,19,30,328,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,329,2,30,329,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,330,2,30,330,0.06751018672770705,monthly,1.0
2019-09-23 11:09:33,331,12,30,331,0.06751018672770705,monthly,1.0
2019-09-23 11:20:04,332,1,30,332,0.029633955903231594,monthly,1.0
2019-09-23 11:20:34,333,3,30,333,0.029633955903231594,monthly,1.0
2019-09-23 11:20:43,334,10,30,334,0.029633955903231594,monthly,1.0
2019-09-23 11:21:07,335,31,30,335,0.029633955903231594,monthly,1.0
2019-09-23 11:27:50,336,100,30,336,0.029633955903231594,monthly,1.0
2019-09-23 11:27:50,337,200,30,337,0.029633955903231594,monthly,1.0
2019-09-23 11:27:50,338,10,30,338,0.029633955903231594,monthly,1.0
2019-09-23 11:27:50,339,10,30,339,0.029633955903231594,monthly,1.0
2019-09-23 11:27:50,340,1,30,340,0.029633955903231594,monthly,1.0
2019-09-23 11:27:55,341,179,30,341,0.029633955903231594,monthly,1.0
2019-09-23 11:28:31,342,180,30,342,0.029633955903231594,monthly,1.0
2019-09-23 11:28:31,343,50,30,343,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,344,6,30,344,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,345,5,30,345,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,346,3,30,346,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,347,3,30,347,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,348,1,30,348,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,349,1,30,349,0.029633955903231594,monthly,1.0
2019-09-23 11:28:59,350,1,30,350,0.029633955903231594,monthly,1.0
2019-09-23 11:29:01,351,4,30,351,0.029633955903231594,monthly,1.0
2019-09-23 11:30:11,352,100,30,352,0.029633955903231594,monthly,1.0
2019-09-23 11:30:11,353,50,30,353,0.029633955903231594,monthly,1.0
2019-09-23 11:30:11,354,66,30,354,0.029633955903231594,monthly,1.0
2019-09-23 11:30:51,355,40,30,355,0.029633955903231594,monthly,1.0
2019-09-23 11:31:12,356,17,30,356,0.03720920206812668,monthly,1.0
2019-09-23 11:31:19,357,3,30,357,0.03720920206812668,monthly,1.0
2019-09-23 11:31:24,358,1,30,358,0.03720920206812668,monthly,1.0
2019-09-23 11:31:31,359,2,30,359,0.03720920206812668,monthly,1.0
2019-09-23 11:32:40,360,76,30,360,0.029633955903231594,monthly,1.0
